NAME, ADDRESS, MAP, TELEPHONE, TYPE, URL
"Brewery in Planning - Hackensack"," Hackensack, NJ 07601-1506",Map,,Type: Planning,
"Brewery in Planning - Haleiwa"," Haleiwa, HI 96712",Map,Phone: (808) 791-8356,Type: Planning,
"Brewery in Planning - Harrisburg"," Harrisburg, PA 17111",Map,,Type: Planning,
"Brewery in Planning - Helena"," Helena, MT 59602-0552",Map,,Type: Planning,
"Brewery in Planning - Hendersonville"," Hendersonville, NC 28791",Map,Phone: (828) 333-2638,Type: Planning,
"Brewery in Planning - Henniker"," Henniker, NH 03242",Map,Phone: (603) 247-9026,Type: Planning,
"Brewery In Planning - Highlands"," Farmingdale, NJ 07727",Map,Phone: (732) 672-6087,Type: Planning,
"Brewery In Planning - Highlands Ranch"," Littleton, CO 80126-5547",Map,,Type: Planning,
"Brewery In Planning - Hillard"," Hilliard, OH 43026-8145",Map,,Type: Planning,
"Brewery in Planning - Hodgkins"," Hodgkins, IL 60525",Map,Phone: (708) 205-8444,Type: Planning,
"Brewery in Planning - Hollywood"," Johns Island, SC 29455-3461",Map,,Type: Planning,
"Brewery In Planning - Honolulu"," Honolulu, HI ",Map,,Type: Planning,
"Brewery In Planning - Honolulu HI"," Kailua, HI 96734-4059",Map,,Type: Planning,
"Brewery in Planning - Hoquiam"," Hoquiam, WA 98550-3521",Map,Phone: (360) 637-8252,Type: Planning,www.hoquiambrews.com
"Brewery in Planning - Houston"," Houston, TX 77024-4116",Map,Phone: (281) 748-3017,Type: Planning,
"Brewery In Planning - Houston"," Houston, TX 77004",Map,,Type: Planning,
"Brewery in Planning - Hull"," Hull, MA 02641",Map,Phone: (508) 454-3486,Type: Planning,www.hullbound.com
"Brewery in Planning - Humble"," Humble, TX 77338-2147",Map,,Type: Planning,
"Brewery In Planning - Huntersville"," Huntersville, NC 28078-2344",Map,,Type: Planning,
"Brewery in Planning - Hyattsville"," Hyattsville, MD 20781-1643",Map,Phone: (240) 782-0152,Type: Planning,www.streetcar82brewing.com
"Brewery In Planning - Idleyeld Park"," Missoula, MT 59801-5521",Map,,Type: Planning,
"Brewery In Planning - Indianapolis"," Indianapolis, IN 46236",Map,Phone: (317) 823-0521,Type: Planning,
"Brewery In Planning - Indianapolis IN"," Indianapolis, IN 46202",Map,,Type: Planning,www.Guggmanhausbrewing.com
"Brewery in Planning - Ipswich"," Ipswich, MA 01938",Map,,Type: Planning,
"Brewery In Planning - Itasca"," Itasca, IL 60143-0825",Map,,Type: Planning,
"Brewery in Planning - Jamestown"," Jamestown, NC 27282",Map,,Type: Planning,
"Brewery in Planning - Jamestown"," Jamestown, RI 02835-2200",Map,Phone: (203) 814-6866,Type: Planning,
"Brewery in Planning - Katy"," Katy, TX 77494-4657",Map,Phone: (832) 714-0319,Type: Planning,
"Brewery in Planning - Kennesaw"," Kennesaw, GA 30144",Map,,Type: Planning,
"Brewery in Planning - Kennewick"," Kennewick, WA 99338-0011",Map,,Type: Planning,
"Brewery in Planning - Ketchum"," Ketchum, ID 83340",Map,,Type: Planning,
"Brewery in Planning - Knoxville"," Knoxville, TN 37934",Map,Phone: (865) 406-7244,Type: Planning,www.chisholmtavernbrewing.com
"Brewery in Planning - Knoxville"," Knoxville, TN 37919",Map,Phone: (606) 269-6366,Type: Planning,
"Brewery In Planning - Knoxville"," Knoxville, TN 37921-5188",Map,Phone: (865) 806-4612,Type: Planning,elst.beer
"Brewery In Planning - La Habra"," La Habra, CA 90631",Map,,Type: Planning,
"Brewery in Planning - La Habra Hts."," La Habra, CA 90631",Map,Phone: (562) 217-7116,Type: Planning,
"Brewery in Planning - Lafayette"," Lafayette, NJ 07848",Map,Phone: (301) 524-5555,Type: Planning,
"Brewery in Planning - Lakewood"," Lakewood, NJ 08701-3209",Map,,Type: Planning,
"Brewery In Planning - Lakewood"," Lakewood, OH 44107-3309",Map,Phone: (216) 262-0740,Type: Planning,pedestrian.beer
"Brewery in Planning - Landenberg"," Landenberg, PA 19350",Map,Phone: (717) 512-3161,Type: Planning,
"Brewery in Planning - Las Cruces"," Las Cruces, NM 88011",Map,Phone: (575) 522-2356,Type: Planning,
"Brewery In Planning - Las Vegas"," Las Vegas, NV 89144-4473",Map,,Type: Planning,
"Brewery In Planning - Las Vegas"," Las Vegas, NV 89130-1401",Map,,Type: Planning,
"Brewery In Planning - Lees Summit"," Lees Summit, MO 64081",Map,,Type: Planning,
"Brewery in Planning - Leesburg"," Leesburg, VA 20175",Map,,Type: Planning,
"Brewery In Planning - Levittown PA"," Levittown, PA 19054-3704",Map,,Type: Planning,
"Brewery in Planning - Lewiston"," Lewiston, ID 83501-1807",Map,Phone: (208) 746-1330,Type: Planning,www.jonessupply.com
"Brewery in Planning - Livermore"," Livermore, CA 94550-5523",Map,Phone: (408) 835-8794,Type: Planning,gridlockbrewing.com
"Brewery In Planning - Livermore CA(Pennyweight Craft Brewing)"," Livermore, CA 94551-1732",Map,Phone: (510) 754-1685,Type: Planning,www.pennyweightbrew.com
"Brewery in Planning - Lockland"," Lockland, OH 45215",Map,,Type: Planning,
"Brewery In Planning - Lomira, WI"," Lomira, WI ",Map,,Type: Planning,
"Brewery in Planning - Long Beach"," Long Beach, CA 90808-3125",Map,,Type: Planning,
"Brewery in Planning - Long Island City"," Long Island City, NY 11101-5574",Map,Phone: (917) 687-4204,Type: Planning,
"Brewery In Planning - Longmont"," Longmont, CO 80503-7285",Map,,Type: Planning,www.outworld.beer
"Brewery in Planning - Los Alamos"," Los Alamos, NM 87547-3829",Map,,Type: Planning,
"Brewery in Planning - Los Angeles"," Los Angeles, CA 90049-1620",Map,Phone: (310) 779-6045,Type: Planning,
"Brewery in Planning - Los Angeles"," Los Angeles, CA 90032",Map,,Type: Planning,
"Brewery in Planning - Los Gatos"," Los Gatos, CA 95033-8034",Map,,Type: Planning,
"Brewery in Planning - Louisville"," Louisville, KY 40204",Map,,Type: Planning,
"Brewery In Planning - Loveland"," Loveland, CO 80537-3590",Map,,Type: Planning,www.badhoundbrewery.com
"Brewery In Planning - Lucas"," Allen, TX 75002",Map,,Type: Planning,
"Brewery in Planning - Ludlow"," Ludlow, MA 01056",Map,,Type: Planning,
"Brewery in Planning - Madison"," Madison, WI 53705-5041",Map,Phone: (608) 231-9704,Type: Planning,
"Brewery in Planning - Manchester"," Manchester, TN 37355",Map,,Type: Planning,
"Brewery in Planning - Manhattan Beach"," Manhattan Beach, CA 90266-4532",Map,,Type: Planning,
"Brewery In Planning - Mankato MN"," Mankato, MN 56001-2135",Map,Phone: (507) 420-3544,Type: Planning,
"Brewery In Planning - Maple Valley"," Maple Valley, WA 98038",Map,,Type: Planning,
"Brewery In Planning - Marion"," Marion, VA 24354-2210",Map,,Type: Planning,
"Brewery In Planning - Marysville"," Marysville, PA 17053-9744",Map,,Type: Planning,
"Brewery in Planning - Mckinney","112 E. Louisiana st.  Mckinney, TX 75069 | ",Map,Phone: (512) 401-7797,Type: Brewpub,
"Brewery in Planning - Mead"," Mead, WA 99021",Map,,Type: Planning,
"Brewery In Planning - Medina"," Long Lake, MN 55356-9675",Map,,Type: Planning,
"Brewery in Planning - Medina"," Medina, NY 14103-9666",Map,,Type: Planning,
"Brewery In Planning - Mendham"," ,  07945",Map,,Type: Planning,
"Brewery in Planning - meriden"," Rio Grande City, TX 78582-4450",Map,,Type: Planning,
"Brewery In Planning - Mexico"," Covina, CA 91724-3363",Map,Phone: 1 551 206 0518,Type: Planning,
"Brewery In Planning - Miami"," Miami, FL 33143-1911",Map,,Type: Planning,
"Brewery in Planning - Miami County"," Miami County, OH 45373",Map,,Type: Planning,
"Brewery In Planning - Miami FL"," Miami Beach, FL 33141-6703",Map,,Type: Planning,
"Brewery In Planning - Milwaukee"," Milwaukee, WI 53221",Map,,Type: Planning,
"Brewery in Planning - Minneapolis"," Minneapolis, MN 55415",Map,,Type: Planning,
"Brewery In Planning - Minneapolis MN"," Minneapolis, MN 55434-2832",Map,,Type: Planning,
"Brewery in Planning - Miramar"," Miramar, FL 33027-3404",Map,Phone: (786) 470-7643,Type: Planning,
"Brewery In Planning - Missoula"," ,  ",Map,,Type: Planning,
"Brewery in Planning - Mobile"," Mobile, AL 36606",Map,,Type: Planning,
"Brewery in Planning - Montclair"," Montclair, CA 91030",Map,,Type: Planning,
"Brewery in Planning - Monte Sereno"," Monte Sereno, CA 95030-3048",Map,Phone: (408) 219-3696,Type: Planning,
"Brewery In Planning - Mooresville"," Mooresville, NC 28117",Map,,Type: Planning,
"Brewery In Planning - Mounnt Airy"," Mount Airy, MD 21771-8820",Map,Phone: (443) 536-6455,Type: Planning,
"Brewery in Planning - Mt Laurel"," Mount Laurel, NJ 08054-2686",Map,Phone: (856) 906-7245,Type: Planning,
"Brewery in Planning - Murfreesboro"," Murfreesboro, TN 37128-5113",Map,,Type: Planning,
"Brewery In Planning - Napa"," ,  ",Map,,Type: Planning,
"Brewery In Planning - Nashville"," Nashville, TN 37206-2412",Map,,Type: Planning,
"Brewery In Planning - Natchitoches"," Natchitoches, LA ",Map,,Type: Planning,
"Brewery in Planning - New Haven"," New Haven, CT 06510-2043",Map,Phone: (860) 604-7207,Type: Planning,www.formata.co
"Brewery In Planning - New Orleans"," Mandeville, LA 70448",Map,,Type: Planning,
"Brewery in Planning - New York"," New York, NY 10002",Map,Phone: (845) 216-9299,Type: Planning,www.twobridgesbrewing.com
"Brewery in Planning - New York"," New York, NY TBD",Map,,Type: Planning,
"Brewery In Planning - New York"," , NY ",Map,,Type: Planning,
"Brewery in Planning - Newark"," Newark, OH 43055-6722",Map,Phone: (740) 404-4646,Type: Planning,
"Brewery in Planning - Noblesville"," Noblesville, IN 46062",Map,,Type: Planning,
"Brewery in Planning - None"," None, NA 00000",Map,Phone: (415) 939-0030,Type: Planning,
"Brewery In Planning - Norfolk"," ,  ",Map,,Type: Planning,
"Brewery In Planning - Norfolk"," Norfolk, VA 23504",Map,Phone: (757) 624-9024,Type: Planning,www.makers.beer
"Brewery in Planning - Oakland"," Oakland, CA 94611-5570",Map,,Type: Planning,
"Brewery in Planning - oklahoma city"," Oklahoma City, OK 73142-3330",Map,Phone: (918) 260-1010,Type: Planning,www.kochendorferbrewco.com
"Brewery in Planning - Oklahoma city"," Oklahoma city, OK 73142",Map,Phone: (405) 819-0002,Type: Planning,
"Brewery in Planning - Olive Hill"," Olive Hill, KY 41164",Map,,Type: Planning,
"Brewery in Planning - Olivebridge"," Olivebridge, NY 12461-5513",Map,Phone: (914) 261-5265,Type: Planning,
"Brewery in Planning - Olympia"," Olympia, WA 98506",Map,Phone: (253) 973-0844,Type: Planning,
"Brewery In Planning - Orleans"," Orleans, MA 02653",Map,,Type: Planning,
"Brewery in Planning - Orwigsburg"," Orwigsburg , PA 17961",Map,Phone: (860) 395-9409,Type: Planning,
"Brewery In Planning - Oyster Bay"," Warwick, NY 10990-3426",Map,,Type: Planning,
"Brewery in Planning - Parkton"," Parkton, MD 21120",Map,,Type: Planning,
"Brewery in Planning - Pasadena"," Pasadena, MD 21122-1734",Map,Phone: (443) 223-6480,Type: Planning,
"Brewery in Planning - peachtree city"," peachtree city, GA 30269",Map,,Type: Planning,
"Brewery In Planning - Pensacola"," Hilliard, OH 43026-7511",Map,,Type: Planning,
"Brewery In Planning - Peoria AZ"," Phoenix, AZ 85007",Map,,Type: Planning,www.deeprootsbrewing.com
"Brewery in Planning - Perkasie"," Perkasie, PA 18944",Map,Phone: (267) 372-6788,Type: Planning,
"Brewery In Planning - Petersham"," Petersham, MA 01366-7502",Map,,Type: Planning,
"Brewery In Planning - Philadelphia"," Huntingdon Valley, PA 19006",Map,Phone: (609) 412-5524,Type: Planning,
"Brewery In Planning - Philadelphia"," Vincentown, NJ 08088-9062",Map,,Type: Planning,
"Brewery in Planning - Philadelphia"," Philadelphia, PA 19115-4130",Map,,Type: Planning,
"Brewery in Planning - Philadelphia"," Philadelphia, PA 19125-1928",Map,,Type: Planning,
"Brewery in Planning - Philadelphia"," Philadelphia, PA 19148-",Map,,Type: Planning,www.cartesianbrewing.com
"Brewery in Planning - Phoenix"," Beaverton, OR 97006",Map,,Type: Planning,
"Brewery in Planning - Piedmont"," Piedmont, SC ",Map,,Type: Planning,
"Brewery In Planning - Piedmont"," Piedmont, SD 57769-7145",Map,,Type: Planning,
"Brewery In Planning - Pittsburgh"," Pittsburgh, PA 15212",Map,Phone: (412) 398-3236,Type: Planning,www.BrewMuseum.com
"Brewery in Planning - Plymouth"," Plymouth, MI 48170",Map,Phone: (313) 909-0179,Type: Planning,
"Brewery In Planning - Point Lookout"," Point Lookout, NY 11569",Map,,Type: Planning,
"Brewery in Planning - Port Charlotte"," Port Charlotte, FL 33953",Map,,Type: Planning,
"Brewery in Planning - Portland"," Portland, OR ",Map,Phone: (503) 349-3349,Type: Planning,
"Brewery in Planning - Portland"," Scarborough, ME 04074",Map,Phone: 510,Type: Planning,
"Brewery in Planning - Portland"," New Gloucester, ME 04260",Map,,Type: Planning,
"Brewery in Planning - Raleigh"," Raleigh, NC 27612",Map,,Type: Planning,
"Brewery In Planning - Raleigh"," ,  ",Map,,Type: Planning,
"Brewery In Planning - Raleigh"," Seagrove, NC 27341",Map,Phone: (919) 345-9228,Type: Planning,www.groundlionbrewing.com
"Brewery In Planning - Raleigh"," Raleigh, NC 27615-1445",Map,Phone: (314) 406-0898,Type: Planning,www.clarusadvisors.net
"Brewery in Planning - Rancho Cucamonga"," Rancho Cucamonga , CA 91737",Map,Phone: (909) 476-6934,Type: Planning,
"Brewery in Planning - Rancho Cucamonga"," Rancho Cucamonga, CA 91730",Map,Phone: (909) 466-1555,Type: Planning,www.penwal.com
"Brewery In Planning - Raynham"," Raynham, MA 02767-1198",Map,Phone: (508) 272-6090,Type: Planning,www.cruebrewbrewery.com
"Brewery in Planning - REHOBOTH"," REHOBOTH, DE 19971",Map,Phone: (352) 562-5449,Type: Planning,www.sodelconcepts.com
"Brewery in Planning - Reisterstown"," Reisterstown, MD 21136-3817",Map,Phone: (410) 935-2551,Type: Planning,
"Brewery in Planning - Reno"," Reno, NV 89509",Map,Phone: (775) 354-8033,Type: Planning,
"Brewery in Planning - Richmond"," Richmond, VA 23226-3821",Map,Phone: (276) 920-1796,Type: Planning,
"Brewery In Planning - Richmond"," Richmond, VA 23220-3905",Map,,Type: Planning,
"Brewery in Planning - Riverside"," Riverside, CA 92501-2211",Map,,Type: Planning,
"Brewery in Planning - RIVERSIDE"," Riverside, IL 60546-2336",Map,,Type: Planning,
"Brewery in Planning - Riverside"," Riverside, CA 92506-3208",Map,,Type: Planning,
"Brewery in Planning - Rochester"," Rochester, MN 55902-1924",Map,,Type: Planning,
"Brewery in Planning - Rochester"," Rochester, NY 14609",Map,,Type: Planning,
"Brewery in Planning - Rossville"," Rossville, TN 38133",Map,Phone: (901) 218-7665,Type: Planning,
"Brewery in Planning - Royal Oak"," Royal Oak, MI 48073-3828",Map,,Type: Planning,
"Brewery in Planning - Sacramento"," Sacramento, CA 95831-2538",Map,Phone: (916) 813-7267,Type: Planning,www.switchboardbrewing.com
"Brewery In Planning - Sacramento CA"," Sacramento, CA 95815-3804",Map,,Type: Planning,
"Brewery in Planning - Saint Charles"," Saint Charles, IL 60174-4591",Map,,Type: Planning,
"Brewery In Planning - Saint Paul MN"," Saint Paul, MN 55129-6922",Map,Phone: (612) 889-4130,Type: Planning,www.rockettailbrewing.com
"Brewery in Planning - salem"," salem, SC 29676",Map,Phone: (925) 963-2763,Type: Planning,
"Brewery in Planning - Salt Lake City"," Salt Lake City, UT 84105",Map,Phone: (215) 760-3138,Type: Planning,
"Brewery in Planning - San Antonio"," San Antonio, TX 78249",Map,,Type: Planning,www.roadmapbrewing.com
"Brewery in Planning - San Diego"," San Diego, CA 92130-6945",Map,,Type: Planning,
"Brewery in Planning - San Diego"," San Diego, CA 92131-2003",Map,Phone: (858) 367-9663,Type: Planning,www.savagewoodbrewing.com
"Brewery In Planning - San Diego"," San Diego, CA 92123-3528",Map,,Type: Planning,
"Brewery in Planning - San Francisco"," San Francisco, CA 94122",Map,,Type: Planning,
"Brewery In Planning - San Marcos TX"," San Marcos, TX ",Map,,Type: Planning,
"Brewery in Planning - santa clara","2228 homestead road santa clara, CA 95050 | ",Map,,,
"Brewery in Planning - Savannah"," Savannah, GA ",Map,Phone: (912) 657-5003,Type: Planning,
"Brewery in Planning - Schenectady"," Schenectady, NY 12305",Map,Phone: (518) 312-0139,Type: Planning,www.re4ormarchitecture.com
"Brewery In Planning - Scottsdale"," Scottsdale, AZ 85255",Map,Phone: (267) 421-6316,Type: Planning,
"Brewery In Planning - Seaside"," Monterey, CA 93940-2306",Map,,Type: Planning,
"Brewery in Planning - Seattle"," Seattle, WA 98133",Map,,Type: Planning,
"Brewery in Planning - Seattle"," Seattle, WA 98199",Map,,Type: Planning,
"Brewery In Planning - Seattle"," Seattle, WA 98115-3330",Map,,Type: Planning,
"Brewery In Planning - Seattle"," Seattle, WA 98115",Map,,Type: Planning,
"Brewery In Planning - Seattle"," Seattle, WA 98199-1121",Map,Phone: (206) 604-1317,Type: Planning,www.fairislebrewing.com
"Brewery In Planning - Sedona"," Sedona, AZ 86336-5325",Map,,Type: Planning,
"Brewery In Planning - Seymour"," Seymour, IN 47274",Map,,Type: Planning,
"Brewery In Planning - Shakopee"," Shakopee, MN 55379-4554",Map,,Type: Planning,
"Brewery in Planning - Shasta Lake"," Shasta Lake, CA 96089",Map,,Type: Planning,
"Brewery In Planning - Sheboygan"," Sheboygan, WI ",Map,,Type: Planning,
"Brewery in Planning - Sherman Oaks"," Sherman Oaks, CA 91403",Map,,Type: Planning,
"Brewery in Planning - Sierra Vista"," Sierra Vista, AZ 85635-8419",Map,Phone: (262) 501-3053,Type: Planning,
"Brewery in Planning - Silver Spring"," Silver Spring, MD 20910",Map,Phone: (202) 714-8869,Type: Planning,
"Brewery In Planning - Sorrento"," Sorrento, FL 32776-9537",Map,,Type: Planning,www.wolfbranchbrewing.com
"Brewery In Planning - Southern Pines"," , NC ",Map,,Type: Planning,
"Brewery in Planning - Sparta"," Sparta, WI 54656",Map,Phone: (715) 252-9738,Type: Planning,
"Brewery in Planning - Spearfish"," Spearfish, SD 57783-4147",Map,,Type: Planning,
"Brewery in Planning - Spearfish"," Spearfish, SD 57783",Map,,Type: Planning,
"Brewery In Planning - Spokane"," Spokane, WA 99224-4704",Map,,Type: Planning,
"Brewery In Planning - Spokane"," Spokane, WA 99208",Map,,Type: Planning,
"Brewery In Planning - Spokane"," Edmonds, WA 98026",Map,,Type: Planning,
"Brewery in Planning - Spooner"," Spooner, WI 54801",Map,,Type: Planning,
"Brewery in Planning - St. Cloud"," Saint Cloud, MN 56303",Map,Phone: (320) 980-3100,Type: Planning,www.PantownBrewing.com
"Brewery In Planning - St. Louis"," Saint Louis, MO 63110-3112",Map,,Type: Planning,
"Brewery In Planning - St. Paul, MN."," Saint Paul, MN 55101-1810",Map,,Type: Planning,
"Brewery in Planning - Statesville"," Statesville, NC 28677",Map,,Type: Planning,
"Brewery in Planning - Stevenson Ranch"," Stevenson Ranch, CA 91381-1827",Map,Phone: (818) 429-8572,Type: Planning,
"Brewery In Planning - Stockbridge"," Stockbridge, MA 01262-1202",Map,,Type: Planning,
"Brewery in Planning - Suwanee"," Suwanee, GA 30024-4515",Map,Phone: (678) 689-8355,Type: Planning,
"Brewery in Planning - Tampa"," Tampa, FL 33605-2706",Map,,Type: Planning,
"Brewery In Planning - Torrance, CA"," Los Angeles, CA ",Map,,Type: Planning,
"Brewery In Planning - Trabuco Canyon"," Trabuco Canyon, CA ",Map,,Type: Planning,
"Brewery in Planning - Tumwater"," Tumwater, WA 98501-8615",Map,Phone: (360) 269-4152,Type: Planning,
"Brewery In Planning - Turlock"," Turlock, CA 95380",Map,,Type: Planning,
"Brewery in Planning - Upper Arlington"," Upper Arlington , OH 43221",Map,,Type: Planning,
"Brewery in Planning - Urbandale"," Urbandale, IA 50322-2170",Map,Phone: (515) 556-1306,Type: Planning,
"Brewery In Planning - Vacaville"," Vacaville, CA 95688-2526",Map,,Type: Planning,
"Brewery in Planning - Venetia"," Venetia, PA 15367",Map,Phone: (412) 977-0981,Type: Planning,
"Brewery in Planning - Venetia"," Venetia, PA 15367",Map,Phone: (972) 951-8725,Type: Planning,
"Brewery In Planning - Venice"," Venice, CA 90291-3936",Map,,Type: Planning,
"Brewery in Planning - Ventura"," Ventura, CA 93003-8058",Map,,Type: Planning,
"Brewery in Planning - Virginia Beach"," Virginia Beach, VA 23454-3552",Map,Phone: (757) 817-4246,Type: Planning,
"Brewery in Planning - Virginia Beach"," Virginia Beach, VA 23456",Map,,Type: Planning,
"Brewery In Planning - Virginia Beach"," Virginia Beach, VA 23456-3563",Map,,Type: Planning,
"Brewery in Planning - Vista"," Vista, CA 92081-8811",Map,,Type: Planning,
